idAdministradora,strCnpjAdministradora,strNomeAdministradora,idTipoAdministradora,NomeTipoAdministradora,idSegmento,strNomeSegmento,dtBase,fltTaxaAdministracao,intQuantidadeGruposAtivos,intQuantidadeGruposConstituidosMes,intQuantidadeGruposEncerradosMes,intQuantidadeCotasComercializadasMes,intQuantidadeCotasExcluidasComercializar,intQuantidadeAcumuladaCotasAtivasContempladas,intQuantidadeCotasAtivasNaoContempladas,intQuantidadeCotasAtivasContempladasMes,intQuantidadeCotasAtivasAdimplentes,intQuantidadeCotasAtivasContempladasInadimplente,intQuantidadeCotasAtivasNaoContempladasInadimplentes,intQuantidadeCotasExcluidas,intQuantidadeCotasAtivasQuitadas,intQuantidadeCotasAtivasComCreditoPendenteUtilizacao,fltReceitaOperacional,fltReceitaNaoOperacional,fltDespesaOperacional,fltDespesaAdministrativa,fltDespesaNaoOperacional,fltResultado,fltIndiceDASobreReceita,fltIndiceDOSemDASobreReceita,fltIndiceDOSobreReceita,fltIndiceResultadoSobreReceita
153,61550836,COOP JOCKEY CLUB SP PROIBIDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,23.347191,6,1,0,326,1333,345,2026,10,1713,70,588,15028,14,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,61550836,COOPERATIVA MISTA JOCKEY - PROIBIDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,23.347191,6,1,0,326,1333,345,2026,10,1713,70,588,15028,14,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,61550836,COOPERATIVA MISTA ROMA - PROIBIDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,23.347191,6,1,0,326,1333,345,2026,10,1713,70,588,15028,14,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,61550836,COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,20.959999,5,1,0,97,2318,365,1446,11,1039,92,680,11085,12,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,61550836,COOP JOCKEY CLUB SP PROIBIDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,20.959999,5,1,0,97,2318,365,1446,11,1039,92,680,11085,12,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,61550836,COOPERATIVA MISTA JOCKEY - PROIBIDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,20.959999,5,1,0,97,2318,365,1446,11,1039,92,680,11085,12,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,61550836,COOPERATIVA MISTA ROMA - PROIBIDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,20.959999,5,1,0,97,2318,365,1446,11,1039,92,680,11085,12,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,61550836,COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.35,11,0,0,522,5056,2394,4658,66,4836,539,1677,40108,579,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,61550836,COOP JOCKEY CLUB SP PROIBIDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.35,11,0,0,522,5056,2394,4658,66,4836,539,1677,40108,579,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,61550836,COOPERATIVA MISTA JOCKEY - PROIBIDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.35,11,0,0,522,5056,2394,4658,66,4836,539,1677,40108,579,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,61550836,COOPERATIVA MISTA ROMA - PROIBIDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.35,11,0,0,522,5056,2394,4658,66,4836,539,1677,40108,579,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,61550836,COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,61550836,COOP JOCKEY CLUB SP PROIBIDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,61550836,COOPERATIVA MISTA JOCKEY - PROIBIDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,61550836,COOPERATIVA MISTA ROMA - PROIBIDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,61550836,COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,18.379999,1,0,0,4,61,23,238,1,49,4,208,81,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,61550836,COOP JOCKEY CLUB SP PROIBIDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,18.379999,1,0,0,4,61,23,238,1,49,4,208,81,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,61550836,COOPERATIVA MISTA JOCKEY - PROIBIDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,18.379999,1,0,0,4,61,23,238,1,49,4,208,81,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,61550836,COOPERATIVA MISTA ROMA - PROIBIDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,18.379999,1,0,0,4,61,23,238,1,49,4,208,81,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,61550836,COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,9.32,1,0,0,8,8,1,43,0,44,0,0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,61550836,COOP JOCKEY CLUB SP PROIBIDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,9.32,1,0,0,8,8,1,43,0,44,0,0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,61550836,COOPERATIVA MISTA JOCKEY - PROIBIDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,9.32,1,0,0,8,8,1,43,0,44,0,0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,61550836,COOPERATIVA MISTA ROMA - PROIBIDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,9.32,1,0,0,8,8,1,43,0,44,0,0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5794450,DESTAQUE ADM. CONS. LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479771.69,0.0,-407267.25,-340536.75,0.0,72504.44,0.709789,0.139088,0.848877,0.151123
25,5794450,DESTAQUE ADM. CONS. LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479771.69,0.0,-407267.25,-340536.75,0.0,72504.44,0.709789,0.139088,0.848877,0.151123
25,5794450,DESTAQUE ADM. CONS. LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.9536,4,0,0,9,88,325,386,6,576,26,109,591,173,31,479771.69,0.0,-407267.25,-340536.75,0.0,72504.44,0.709789,0.139088,0.848877,0.151123
25,5794450,DESTAQUE ADM. CONS. LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479771.69,0.0,-407267.25,-340536.75,0.0,72504.44,0.709789,0.139088,0.848877,0.151123
25,5794450,DESTAQUE ADM. CONS. LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479771.69,0.0,-407267.25,-340536.75,0.0,72504.44,0.709789,0.139088,0.848877,0.151123
25,5794450,DESTAQUE ADM. CONS. LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479771.69,0.0,-407267.25,-340536.75,0.0,72504.44,0.709789,0.139088,0.848877,0.151123
94,59395061,DISAL  ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,18.336069,2,0,0,0,677,320,3,0,290,33,0,1660,199,19,177549680.0,41794784.0,-144538336.0,-122128808.0,0.0,74806128.0,0.55679,0.102166,0.658956,0.341044
94,59395061,DISAL  ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177549680.0,41794784.0,-144538336.0,-122128808.0,0.0,74806128.0,0.55679,0.102166,0.658956,0.341044
94,59395061,DISAL  ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,19.163679,339,1,7,4744,148737,69611,66196,962,112351,9524,13932,289497,22071,9248,177549680.0,41794784.0,-144538336.0,-122128808.0,0.0,74806128.0,0.55679,0.102166,0.658956,0.341044
94,59395061,DISAL  ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,18.764231,0,0,0,0,0,2029,810,26,2319,342,178,7273,512,244,177549680.0,41794784.0,-144538336.0,-122128808.0,0.0,74806128.0,0.55679,0.102166,0.658956,0.341044
94,59395061,DISAL  ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177549680.0,41794784.0,-144538336.0,-122128808.0,0.0,74806128.0,0.55679,0.102166,0.658956,0.341044
94,59395061,DISAL  ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177549680.0,41794784.0,-144538336.0,-122128808.0,0.0,74806128.0,0.55679,0.102166,0.658956,0.341044
33,8570707,ELDORADO ADM CONSORCIO,3,Mar Aberto,1,IMÓVEIS,2024-06-01,18.622299,2,0,0,8,97,192,337,3,421,38,70,993,36,26,4476730.5,27177.49,-3729311.5,-2742825.25,-11296.29,763300.2,0.608988,0.219029,0.828017,0.169475
33,8570707,ELDORADO ADM CONSORCIO,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4476730.5,27177.49,-3729311.5,-2742825.25,-11296.29,763300.2,0.608988,0.219029,0.828017,0.169475
33,8570707,ELDORADO ADM CONSORCIO,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,16.389351,12,2,0,85,862,1715,1204,41,2527,262,130,3173,669,135,4476730.5,27177.49,-3729311.5,-2742825.25,-11296.29,763300.2,0.608988,0.219029,0.828017,0.169475
33,8570707,ELDORADO ADM CONSORCIO,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,18.583719,10,0,0,32,1298,1492,879,27,1983,233,155,3087,634,137,4476730.5,27177.49,-3729311.5,-2742825.25,-11296.29,763300.2,0.608988,0.219029,0.828017,0.169475
33,8570707,ELDORADO ADM CONSORCIO,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,16.875,0,0,0,0,0,8,0,0,8,0,0,15,5,0,4476730.5,27177.49,-3729311.5,-2742825.25,-11296.29,763300.2,0.608988,0.219029,0.828017,0.169475
33,8570707,ELDORADO ADM CONSORCIO,3,Mar Aberto,6,SERVIÇOS,2024-06-01,24.86735,2,0,0,1,80,92,104,5,154,26,16,226,8,28,4476730.5,27177.49,-3729311.5,-2742825.25,-11296.29,763300.2,0.608988,0.219029,0.828017,0.169475
91,58113812,EMBRACON ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,20.786989,103,1,1,5673,8693,33598,64642,609,88938,2693,6609,215083,12656,8522,371637024.0,3151328.75,-359369536.0,-303355328.0,-1743276.62,13675540.12,0.809404,0.149456,0.95886,0.036489
91,58113812,EMBRACON ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,12.74037,27,0,0,311,1160,3112,5684,95,7645,326,825,4001,583,649,371637024.0,3151328.75,-359369536.0,-303355328.0,-1743276.62,13675540.12,0.809404,0.149456,0.95886,0.036489
91,58113812,EMBRACON ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.40758,104,3,1,4281,5115,42101,52303,1173,83397,4364,6643,103931,17207,6095,371637024.0,3151328.75,-359369536.0,-303355328.0,-1743276.62,13675540.12,0.809404,0.149456,0.95886,0.036489
91,58113812,EMBRACON ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,17.29525,19,1,0,649,566,6561,8541,276,13469,663,970,17357,2694,1177,371637024.0,3151328.75,-359369536.0,-303355328.0,-1743276.62,13675540.12,0.809404,0.149456,0.95886,0.036489
91,58113812,EMBRACON ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371637024.0,3151328.75,-359369536.0,-303355328.0,-1743276.62,13675540.12,0.809404,0.149456,0.95886,0.036489
91,58113812,EMBRACON ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,15.23356,8,0,0,186,152,1575,1876,62,2866,217,368,2199,645,278,371637024.0,3151328.75,-359369536.0,-303355328.0,-1743276.62,13675540.12,0.809404,0.149456,0.95886,0.036489
161,40513064,EUTBEM ADM CONS S.A.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46121.13,0.0,-705074.06,-433629.09,0.0,-658952.93,9.401962,5.88548,15.287442,-14.287442
161,40513064,EUTBEM ADM CONS S.A.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46121.13,0.0,-705074.06,-433629.09,0.0,-658952.93,9.401962,5.88548,15.287442,-14.287442
161,40513064,EUTBEM ADM CONS S.A.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,7.051,1,0,0,2,39,22,75,1,93,0,4,56,1,14,46121.13,0.0,-705074.06,-433629.09,0.0,-658952.93,9.401962,5.88548,15.287442,-14.287442
161,40513064,EUTBEM ADM CONS S.A.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46121.13,0.0,-705074.06,-433629.09,0.0,-658952.93,9.401962,5.88548,15.287442,-14.287442
161,40513064,EUTBEM ADM CONS S.A.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46121.13,0.0,-705074.06,-433629.09,0.0,-658952.93,9.401962,5.88548,15.287442,-14.287442
161,40513064,EUTBEM ADM CONS S.A.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,17.66,1,0,0,0,72,40,7,1,29,16,2,80,7,8,46121.13,0.0,-705074.06,-433629.09,0.0,-658952.93,9.401962,5.88548,15.287442,-14.287442
35,11747606,FANCAR ADM CONS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952633.62,0.0,-1148948.75,-637355.38,-3836.67,799848.21,0.326408,0.262002,0.58841,0.409625
35,11747606,FANCAR ADM CONS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952633.62,0.0,-1148948.75,-637355.38,-3836.67,799848.21,0.326408,0.262002,0.58841,0.409625
35,11747606,FANCAR ADM CONS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.8823,23,0,2,67,498,1707,1118,39,2486,163,176,1339,880,185,1952633.62,0.0,-1148948.75,-637355.38,-3836.67,799848.21,0.326408,0.262002,0.58841,0.409625
35,11747606,FANCAR ADM CONS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952633.62,0.0,-1148948.75,-637355.38,-3836.67,799848.21,0.326408,0.262002,0.58841,0.409625
35,11747606,FANCAR ADM CONS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952633.62,0.0,-1148948.75,-637355.38,-3836.67,799848.21,0.326408,0.262002,0.58841,0.409625
35,11747606,FANCAR ADM CONS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952633.62,0.0,-1148948.75,-637355.38,-3836.67,799848.21,0.326408,0.262002,0.58841,0.409625
132,91107581,FARROUPILHA ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,23.61504,4,0,0,144,7588,1105,2430,19,2906,107,522,18693,316,283,8592904.0,412540.12,-9631246.0,-8795804.0,-13371.77,-639173.64,0.976721,0.092771,1.069492,-0.070976
132,91107581,FARROUPILHA ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8592904.0,412540.12,-9631246.0,-8795804.0,-13371.77,-639173.64,0.976721,0.092771,1.069492,-0.070976
132,91107581,FARROUPILHA ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,19.18857,7,0,0,22,2116,775,716,25,1275,117,99,4015,172,149,8592904.0,412540.12,-9631246.0,-8795804.0,-13371.77,-639173.64,0.976721,0.092771,1.069492,-0.070976
4,643742,FUNDACAO HAB. DO EXERCITO-FHE,1,Balcão Bancário,1,IMÓVEIS,2024-06-01,9.25887,27,0,0,33,0,10145,5169,67,14890,189,235,4826,5498,2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,643742,FUNDACAO HAB. DO EXERCITO-FHE,1,Balcão Bancário,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,643742,FUNDACAO HAB. DO EXERCITO-FHE,1,Balcão Bancário,3,VEÍCULOS LEVES,2024-06-01,7.48382,13,0,0,95,23,3223,1638,58,4651,130,80,663,1329,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,643742,FUNDACAO HAB. DO EXERCITO-FHE,1,Balcão Bancário,4,MOTOCICLETAS,2024-06-01,7.24009,14,1,0,175,17,3689,1649,63,5058,172,108,771,1794,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,643742,FUNDACAO HAB. DO EXERCITO-FHE,1,Balcão Bancário,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,643742,FUNDACAO HAB. DO EXERCITO-FHE,1,Balcão Bancário,6,SERVIÇOS,2024-06-01,8.82819,5,0,0,0,15,634,143,9,731,37,9,150,268,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,776,ITAÚ ADM DE CONSÓRCIOS LTDA,1,Balcão Bancário,1,IMÓVEIS,2024-06-01,22.171989,249,0,0,4936,77126,52943,66291,822,110968,3151,5115,384883,14338,13435,876636736.0,13560.0,-427464192.0,-272515616.0,-31010.4,449155093.6,0.31086,0.176751,0.487611,0.512354
1,776,ITAÚ ADM DE CONSÓRCIOS LTDA,1,Balcão Bancário,2,VEÍCULOS PESADOS,2024-06-01,13.96816,8,0,0,222,60,1921,3591,82,4924,361,227,4108,127,212,876636736.0,13560.0,-427464192.0,-272515616.0,-31010.4,449155093.6,0.31086,0.176751,0.487611,0.512354
1,776,ITAÚ ADM DE CONSÓRCIOS LTDA,1,Balcão Bancário,3,VEÍCULOS LEVES,2024-06-01,18.54661,528,2,3,13607,10314,211867,219677,6606,389699,26665,15180,339896,53649,30679,876636736.0,13560.0,-427464192.0,-272515616.0,-31010.4,449155093.6,0.31086,0.176751,0.487611,0.512354
1,776,ITAÚ ADM DE CONSÓRCIOS LTDA,1,Balcão Bancário,4,MOTOCICLETAS,2024-06-01,28.01687,66,0,0,3185,539,13747,51289,940,60357,1608,3071,60957,873,3942,876636736.0,13560.0,-427464192.0,-272515616.0,-31010.4,449155093.6,0.31086,0.176751,0.487611,0.512354
1,776,ITAÚ ADM DE CONSÓRCIOS LTDA,1,Balcão Bancário,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876636736.0,13560.0,-427464192.0,-272515616.0,-31010.4,449155093.6,0.31086,0.176751,0.487611,0.512354
1,776,ITAÚ ADM DE CONSÓRCIOS LTDA,1,Balcão Bancário,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876636736.0,13560.0,-427464192.0,-272515616.0,-31010.4,449155093.6,0.31086,0.176751,0.487611,0.512354
59,42421776,ITAÚ UNIBANCO VEÍCULOS ADM CONS LTDA.,1,Balcão Bancário,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901126.0,0.0,-5664103.0,-3436676.0,0.0,7237023.0,0.266386,0.172654,0.439039,0.560961
59,42421776,ITAÚ UNIBANCO VEÍCULOS ADM CONS LTDA.,1,Balcão Bancário,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901126.0,0.0,-5664103.0,-3436676.0,0.0,7237023.0,0.266386,0.172654,0.439039,0.560961
59,42421776,ITAÚ UNIBANCO VEÍCULOS ADM CONS LTDA.,1,Balcão Bancário,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901126.0,0.0,-5664103.0,-3436676.0,0.0,7237023.0,0.266386,0.172654,0.439039,0.560961
59,42421776,ITAÚ UNIBANCO VEÍCULOS ADM CONS LTDA.,1,Balcão Bancário,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901126.0,0.0,-5664103.0,-3436676.0,0.0,7237023.0,0.266386,0.172654,0.439039,0.560961
59,42421776,ITAÚ UNIBANCO VEÍCULOS ADM CONS LTDA.,1,Balcão Bancário,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901126.0,0.0,-5664103.0,-3436676.0,0.0,7237023.0,0.266386,0.172654,0.439039,0.560961
59,42421776,ITAÚ UNIBANCO VEÍCULOS ADM CONS LTDA.,1,Balcão Bancário,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901126.0,0.0,-5664103.0,-3436676.0,0.0,7237023.0,0.266386,0.172654,0.439039,0.560961
88,55942312,SANTANDER BRASIL ADM CONS LTDA,1,Balcão Bancário,1,IMÓVEIS,2024-06-01,21.469641,110,3,0,5989,40008,16353,65195,513,74278,1066,6204,160073,2258,5439,549068736.0,35.65,-143678048.0,-17436356.0,0.0,405390723.65,0.031756,0.22992,0.261676,0.738324
88,55942312,SANTANDER BRASIL ADM CONS LTDA,1,Balcão Bancário,2,VEÍCULOS PESADOS,2024-06-01,10.72741,18,0,0,122,508,8188,4474,156,11324,1086,252,9030,1748,935,549068736.0,35.65,-143678048.0,-17436356.0,0.0,405390723.65,0.031756,0.22992,0.261676,0.738324
88,55942312,SANTANDER BRASIL ADM CONS LTDA,1,Balcão Bancário,3,VEÍCULOS LEVES,2024-06-01,13.95668,209,3,2,6455,8914,170407,103100,4355,246456,21662,5389,241032,54529,22156,549068736.0,35.65,-143678048.0,-17436356.0,0.0,405390723.65,0.031756,0.22992,0.261676,0.738324
88,55942312,SANTANDER BRASIL ADM CONS LTDA,1,Balcão Bancário,4,MOTOCICLETAS,2024-06-01,21.110161,5,0,0,480,904,1342,5697,136,6627,68,344,4153,56,387,549068736.0,35.65,-143678048.0,-17436356.0,0.0,405390723.65,0.031756,0.22992,0.261676,0.738324
88,55942312,SANTANDER BRASIL ADM CONS LTDA,1,Balcão Bancário,5,ELETRODOMÉSTICOS,2024-06-01,18.028641,8,0,0,0,4109,2885,762,82,3475,128,44,5824,484,1807,549068736.0,35.65,-143678048.0,-17436356.0,0.0,405390723.65,0.031756,0.22992,0.261676,0.738324
88,55942312,SANTANDER BRASIL ADM CONS LTDA,1,Balcão Bancário,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549068736.0,35.65,-143678048.0,-17436356.0,0.0,405390723.65,0.031756,0.22992,0.261676,0.738324
40,16551061,SICOOB ADM CONS LTDA.,1,Balcão Bancário,1,IMÓVEIS,2024-06-01,8.29848,75,0,0,1141,1409,25513,42052,510,65021,900,1644,27342,5692,8074,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
152,16551061,PONTA ADM CONS,1,Balcão Bancário,1,IMÓVEIS,2024-06-01,8.29848,75,0,0,1141,1409,25513,42052,510,65021,900,1644,27342,5692,8074,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
40,16551061,SICOOB ADM CONS LTDA.,1,Balcão Bancário,2,VEÍCULOS PESADOS,2024-06-01,8.02426,14,2,0,191,326,3615,7141,132,10224,252,280,3919,314,1292,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
152,16551061,PONTA ADM CONS,1,Balcão Bancário,2,VEÍCULOS PESADOS,2024-06-01,8.02426,14,2,0,191,326,3615,7141,132,10224,252,280,3919,314,1292,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
40,16551061,SICOOB ADM CONS LTDA.,1,Balcão Bancário,3,VEÍCULOS LEVES,2024-06-01,7.39949,256,1,1,3320,2864,132740,107088,3327,227318,7116,5394,66026,44193,26058,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
152,16551061,PONTA ADM CONS,1,Balcão Bancário,3,VEÍCULOS LEVES,2024-06-01,7.39949,256,1,1,3320,2864,132740,107088,3327,227318,7116,5394,66026,44193,26058,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
40,16551061,SICOOB ADM CONS LTDA.,1,Balcão Bancário,4,MOTOCICLETAS,2024-06-01,7.42047,45,0,1,708,781,21868,21049,1015,41093,1099,725,12491,7555,8095,300118528.0,0.0,-216592816.0,-166192768.0,0.0,83525712.0,0.553757,0.167934,0.721691,0.278309
